mode,query_id,recommended,relevant,candidate_union_size,disease,strict,symptom,bm25,dense,prior,precision@5,recall@5,hit@5,precision@10,recall@10,hit@10,precision@20,recall@20,hit@20,mrr,stage_hit_disease,stage_hit_strict,stage_hit_symptom,stage_hit_bm25,stage_hit_dense,stage_hit_prior,stage_hit_union,row_conf,bucket
label_idf_only,half1_000001,ery pads | magnesium hydroxide | meted | vibramycin | vestura | veltin | vanoxide-hc | chaparral | cerave sa renewing | clindets | cephalexin | loryna | carboplatin | twyneo | loestrin fe 1 / 20 | loestrin 24 fe | claravis | clarifoam ef | clascoterone | cleanse & treat,aczone,726,273,273,726,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9199999999999999,mid
label_idf_only,half1_000235,ery pads | magnesium hydroxide | meted | vibramycin | vestura | veltin | vanoxide-hc | chaparral | cerave sa renewing | clindets | cephalexin | loryna | carboplatin | twyneo | loestrin fe 1 / 20 | loestrin 24 fe | claravis | clarifoam ef | clascoterone | cleanse & treat,sulfacleanse_8_4,726,273,273,726,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,low
label_idf_only,half1_000236,ery pads | magnesium hydroxide | meted | vibramycin | vestura | veltin | vanoxide-hc | chaparral | cerave sa renewing | clindets | cephalexin | loryna | carboplatin | twyneo | loestrin fe 1 / 20 | loestrin 24 fe | claravis | clarifoam ef | clascoterone | cleanse & treat,z_clinz_10,726,273,273,726,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,low
label_idf_only,half1_000237,ery pads | magnesium hydroxide | meted | vibramycin | vestura | veltin | vanoxide-hc | chaparral | cerave sa renewing | clindets | cephalexin | loryna | carboplatin | twyneo | loestrin fe 1 / 20 | loestrin 24 fe | claravis | clarifoam ef | clascoterone | cleanse & treat,zarah,726,273,273,726,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.84,low
label_idf_only,half1_000238,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,zumandimine,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000239,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,vyvanse,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000240,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,adderall,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,high
label_idf_only,half1_000241,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,adderall_xr,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000242,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,concerta,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.1,1.0,1.0,0.05,1.0,1.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,high
label_idf_only,half1_000243,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,lisdexamfetamine,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000244,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,daytrana,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,high
label_idf_only,half1_000245,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,quillivant_xr,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000246,a-g profen | ibuprofen | motrin | motrin ib | mycophenolate mofetil | myoflex | nabumetone | nalfon | naprelan | naprosyn | naproxen | norco | nuprin | optiflex complete | orencia | orthovisc | orudis kt | osteo bi-flex | osteo bi-flex advanced | otezla,amantadine,1000,745,0,255,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999999999999,low
label_idf_only,half1_000247,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,cotempla_xr_odt,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000248,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,jornay_pm,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000249,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,methylphenidate,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000250,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,quillichew_er,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000251,benazepril | irbesartan | altace | avapro | captopril | catapres | clonidine | enalapril | fosinopril | hydrochlorothiazide | hytrin | cozaar | lisinopril | moexipril | perindopril | quinapril | ramipril | terazosin | trandolapril | vasotec,azstarys,1000,403,143,646,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9324999999999999,mid
label_idf_only,half1_000252,benazepril | irbesartan | altace | avapro | captopril | catapres | clonidine | enalapril | fosinopril | hydrochlorothiazide | hytrin | cozaar | lisinopril | moexipril | perindopril | quinapril | ramipril | terazosin | trandolapril | vasotec,qelbree,1000,403,143,646,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9324999999999999,mid
label_idf_only,half1_000253,benazepril | irbesartan | altace | avapro | captopril | catapres | clonidine | enalapril | fosinopril | hydrochlorothiazide | hytrin | cozaar | lisinopril | moexipril | perindopril | quinapril | ramipril | terazosin | trandolapril | vasotec,strattera,1000,403,143,646,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9324999999999999,mid
label_idf_only,half1_000254,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,dexedrine,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000255,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,amphetamine_dextroamphetamine,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000256,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,ritalin,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000257,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,dextroamphetamine,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000258,adipex-p | proferrin-es | selenium | selegiline | saxenda | savella | rytary | rotigotine | ropinirole | rivastigmine | requip xl | requip | rasagiline | qsymia | prozac | progesterone | procyclidine | setmelanotide | pristiq | pregnyl,bupropion,1000,669,133,373,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.955,mid
label_idf_only,half1_000259,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,clonidine,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8839999999999999,low
label_idf_only,half1_000260,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,intuniv,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000261,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,amphetamine,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,high
label_idf_only,half1_000262,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,ritalin_la,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000263,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,kapvay,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000264,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,methylin,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000265,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,dexmethylphenidate,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,high
label_idf_only,half1_000266,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,desoxyn,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,high
label_idf_only,half1_000267,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,guanfacine,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.845,low
label_idf_only,half1_000268,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,focalin,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000269,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,atomoxetine,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,high
label_idf_only,half1_000270,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,focalin_xr,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000271,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,procentra,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000272,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,selegiline,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000273,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,zenzedi,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000274,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,adhansia_xr,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000275,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,aptensio_xr,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000276,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,adzenys_er,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000277,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,adzenys_xr_odt,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000278,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,desipramine,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,high
label_idf_only,half1_000279,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,dyanavel_xr,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000280,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,evekeo_odt,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000281,deferoxamine | desyrel dividose | fentanyl | hydroxocobalamin | lorazepam intensol | phenobarbital | desyrel | glyburide | glucophage | glucophage xr | glucotrol | glucotrol xl | glucovance | glumetza | glynase | glyburide / metformin | glycron | glipizide / metformin | glynase prestab | glyset,armodafinil,1000,326,681,620,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9474999999999999,mid
label_idf_only,half1_000282,alprazolam | fluoxetine | tetrabenazine | sertraline | pristiq | lexapro | prozac | escitalopram | effexor xr | deutetrabenazine | desvenlafaxine | citalopram | natpara | parathyroid hormone | onabotulinumtoxina | np thyroid | nexavar | nature-throid | levothroid | liotrix,desvenlafaxine,1000,420,430,735,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,1.0,0.0909090909090909,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.96,mid
label_idf_only,half1_000283,quinapril | vasotec | ramipril | perindopril | moexipril | losartan | lisinopril | irbesartan | hydrochlorothiazide | fosinopril | enalapril | cozaar | captopril | benazepril | avapro | altace | trandolapril | simvastatin | atorvastatin | glycron,evekeo,1000,318,511,685,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,mid
label_idf_only,half1_000284,accupril | minipress | nebivolol | nadolol | monopril | moexipril | modafinil | minoxidil | midodrine | methyldopa | midamor | microzide | micardis hct | micardis | metoprolol tartrate | metoprolol | nebivolol / valsartan | nexiclon xr | nicardipine | nifedical xl,mydayis,1000,725,0,275,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249999999999999,mid
label_idf_only,half1_000285,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,relexxii,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000286,synjardy xr | glyxambi | acarbose | actoplus met | actos | adlyxin | admelog | aflibercept | afrezza | albiglutide | alogliptin | alogliptin / metformin | alogliptin / pioglitazone | altace | amaryl | apidra | avandamet | avandia | avapro | basaglar,methamphetamine,1000,653,145,397,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9175,mid
label_idf_only,half1_000287,butabarbital | glycerol phenylbutyrate | butisol sodium | vaprisol | somnote | sodium phenylbutyrate | secobarbital | phenobarbital | nitisinone | narcan injection | naloxone | lorazepam intensol | hydroxocobalamin | sodium benzoate / sodium phenylacetate | fomepizole | deferoxamine | fentanyl | carglumic acid | chloral hydrate | declomycin,modafinil,1000,673,26,339,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,mid
label_idf_only,half1_000288,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,metadate_cd,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
label_idf_only,half1_000289,conivaptan | lorazepam intensol | vaprisol | desyrel | humulin 70/30 pen | insulin aspart / insulin degludec | insulin aspart / insulin aspart protamine | insulin aspart | iluvien | hydrochlorothiazide | humulin r u-500 kwikpen | humulin r u-500 (concentrated) | humulin r | humulin n pen | humulin n | humulin 50/50 | humulin 70/30 | insulin degludec | humalog mix 75/25 kwikpen | humalog mix 75/25,methylin_er,1000,562,165,497,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9099999999999999,mid
label_idf_only,half1_000290,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,omega_3_polyunsaturated_fatty_acids,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
